workspace_path,file_name,vendor_id,vendor,period_hint,parser_family,processing_role,authoritative,expected_status,manifest_notes,sha256,report_id,report_status,validation_status,posting_id,posting_status,output_customer,output_studio,output_amount,output_currency,output_memo,output_invoice_date,output_due_date,output_vertical,comparison_status,match_score,matched_airtable_row,matched_customer,matched_studio,matched_amount,matched_memo,matched_invoice_date,matched_due_date,matched_vertical,amount_diff,candidate_count,weak_amount_only_row,weak_amount_only_customer,weak_amount_only_studio,weak_amount_only_memo,closest_amount,closest_amount_diff,closest_customer,closest_studio,closest_memo,notes
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\canal-orange\report_NUBILE FILMS NMG_CanalPlay_2026_03.xlsx,report_NUBILE FILMS NMG_CanalPlay_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_canal,primary_source,yes,reviewed,,38d84436007eebad0200ef41321def76a3881fde5adc24d5ceffe825de981c97,hpg_2026_03_report_nubile_films_nmg_canalplay_2026_03_38d84436,review,warning,hpg_2026_03_report_nubile_films_nmg_canalplay_2026_03_38d84436_posting,review,HPG Production,NF Media Inc:Nubile Films,127.34,EUR,Various titles March 2026,2026-03-31,2026-05-31,Licensing,review_not_exportable,120,17723,HPG Production,NF Media Inc:Nubile Films,127.34,Various titles March 2026,2026-03-31,2026-05-31,Licensing,0.000000,40,17723,HPG Production,NF Media Inc:Nubile Films,Various titles March 2026,127.34,0.000000,HPG Production,NF Media Inc:Nubile Films,Various titles March 2026,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\canal-orange\report_PORNSTAR PLATINIUM NMG_CanalPlay_2026_03.xlsx,report_PORNSTAR PLATINIUM NMG_CanalPlay_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_canal,primary_source,yes,reviewed,,7feaf3bac42c96456f1649a0a768a713da3fdb8bfc609ccd8a8fcf315b143109,hpg_2026_03_report_pornstar_platinium_nmg_canalplay_2026_03_7feaf3ba,review,warning,hpg_2026_03_report_pornstar_platinium_nmg_canalplay_2026_03_7feaf3ba_posting,review,HPG Production,NuVision Media LLC:Pornstar Platinum,127.86,EUR,Various titles March 2026,2026-03-31,2026-05-31,Licensing,review_not_exportable,120,17724,HPG Production,NuVision Media LLC:Pornstar Platinum,127.86,Various titles March 2026,2026-03-31,2026-05-31,Licensing,0.000000,40,17724,HPG Production,NuVision Media LLC:Pornstar Platinum,Various titles March 2026,127.86,0.000000,HPG Production,NuVision Media LLC:Pornstar Platinum,Various titles March 2026,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\canal-orange\report_PURE PASSION NMG_CanalPlay_2026_03.xlsx,report_PURE PASSION NMG_CanalPlay_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_canal,primary_source,yes,reviewed,,29f051972b7822756d77467feee2fcd2737a2d3c49222c046c3aaa64d7062da2,hpg_2026_03_report_pure_passion_nmg_canalplay_2026_03_29f05197,review,warning,hpg_2026_03_report_pure_passion_nmg_canalplay_2026_03_29f05197_posting,review,HPG Production,AMA Multimedia LLC,4,EUR,Various titles March 2026,2026-03-31,2026-05-31,Licensing,review_not_exportable,70,17725,HPG Production,AMA Multimedia LLC,41.22,Various titles March 2026,2026-03-31,2026-05-31,Licensing,37.220000,40,17825,KNPB Media BV (DVDErotik),SMM Inc.,VOD March 2026 - TX2,2.74,-1.260000,HPG Production,Eyecash Inc.:Filthy Kings,Various titles March 2026,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\canal-orange\report_RAW ATTACK NMG_CanalPlay_2026_03.xlsx,report_RAW ATTACK NMG_CanalPlay_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_canal,primary_source,yes,reviewed,,9b4a9d3b7933e381422799e7f24a20ee431a2ca5b64f7e01836db82e11755bda,hpg_2026_03_report_raw_attack_nmg_canalplay_2026_03_9b4a9d3b,review,warning,hpg_2026_03_report_raw_attack_nmg_canalplay_2026_03_9b4a9d3b_posting,review,HPG Production,Spizoo LLC:Raw Attack,38.15,EUR,Various titles March 2026,2026-03-31,2026-05-31,Licensing,review_not_exportable,120,17726,HPG Production,Spizoo LLC:Raw Attack,38.15,Various titles March 2026,2026-03-31,2026-05-31,Licensing,0.000000,40,17726,HPG Production,Spizoo LLC:Raw Attack,Various titles March 2026,38.15,0.000000,HPG Production,Spizoo LLC:Raw Attack,Various titles March 2026,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\canal-orange\report_TEAM SKEET NMG_CanalPlay_2026_03.xlsx,report_TEAM SKEET NMG_CanalPlay_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_canal,primary_source,yes,reviewed,,3eeec1d34ab9ab132a99a7f97277c0b7cfeecaa53341b4438494ab242f84e401,hpg_2026_03_report_team_skeet_nmg_canalplay_2026_03_3eeec1d3,review,warning,hpg_2026_03_report_team_skeet_nmg_canalplay_2026_03_3eeec1d3_posting,review,HPG Production,Paper Street Media LLC,31.45,EUR,Various titles March 2026,2026-03-31,2026-05-31,Licensing,review_not_exportable,70,17718,HPG Production,Paper Street Media LLC,40.64,Various titles March 2026,2026-03-31,2026-05-31,Licensing,9.190000,40,17281,Velvet Media B.V.,BLT Innovations LLC:NSFW Films,Various titles January 2026 - RFI Number 2512019,31.87,0.420000,HPG Production,Millennium TGA Inc:Grooby,Various titles July 2025,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\canal-orange\report_TRUEX NMG_CanalPlay_2026_03.xlsx,report_TRUEX NMG_CanalPlay_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_canal,primary_source,yes,reviewed,,fc9ce4cf2a769efbf70a6b5d79155f6c2641dff0e1df8bf7bec02203201aca78,hpg_2026_03_report_truex_nmg_canalplay_2026_03_fc9ce4cf,review,warning,hpg_2026_03_report_truex_nmg_canalplay_2026_03_fc9ce4cf_posting,review,HPG Production,SMM Inc.:True X,45.96,EUR,Various titles March 2026 - TX,2026-03-31,2026-05-31,Licensing,review_not_exportable,120,17727,HPG Production,SMM Inc.:True X,45.96,Various titles March 2026 - TX,2026-03-31,2026-05-31,Licensing,0.000000,40,17727,HPG Production,SMM Inc.:True X,Various titles March 2026 - TX,45.96,0.000000,HPG Production,SMM Inc.:True X,Various titles March 2026 - TX,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\canal-orange\report_VISION FILMS NMG_CanalPlay_2026_03.xlsx,report_VISION FILMS NMG_CanalPlay_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_canal,primary_source,yes,reviewed,,3b2833c7edcc98e35936cf9753b93e92be05b1ff6c8c18a66c3486b5e1dc0b75,hpg_2026_03_report_vision_films_nmg_canalplay_2026_03_3b2833c7,review,warning,hpg_2026_03_report_vision_films_nmg_canalplay_2026_03_3b2833c7_posting,review,HPG Production,AMA Multimedia LLC,37.22,EUR,Various titles March 2026,2026-03-31,2026-05-31,Licensing,review_not_exportable,70,17726,HPG Production,Spizoo LLC:Raw Attack,38.15,Various titles March 2026,2026-03-31,2026-05-31,Licensing,0.930000,40,17885,Pulse Distribution,Davey Wavey Inc.:Himeros,DVD March 2026,38.15,0.930000,HPG Production,Spizoo LLC:Raw Attack,Various titles March 2026,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\netgem - Please Process\report_CRAVE NMG_Netgem_2026_03.xlsx,report_CRAVE NMG_Netgem_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_netgem,primary_source,yes,reviewed,,950da32752e471a17e246ae7e2c7da08e78cef0d5c677cd8f6e4a40bb754a6aa,hpg_2026_03_report_crave_nmg_netgem_2026_03_950da327,review,warning,hpg_2026_03_report_crave_nmg_netgem_2026_03_950da327_posting,review,HPG Production,Paper Street Media LLC,1.92,EUR,Various titles March 2026,2026-03-31,2026-05-31,Licensing,review_not_exportable,70,17719,HPG Production,Eyecash Inc.:Filthy Kings,2.74,Various titles March 2026,2026-03-31,2026-05-31,Licensing,0.820000,40,17277,Velvet Media B.V.,Alan Raz Photography:Bare Maidens,Various titles January 2026 - RFI Number 2512019,2.74,0.820000,HPG Production,Eyecash Inc.:Filthy Kings,Various titles March 2026,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\netgem - Please Process\report_FILTHY KINGS NMG_Netgem_2026_03.xlsx,report_FILTHY KINGS NMG_Netgem_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_netgem,primary_source,yes,reviewed,,59d6e7fcfeeeec2b7229195804f70e2b3875ff8bff235d49c20d003d5ff4ddff,hpg_2026_03_report_filthy_kings_nmg_netgem_2026_03_59d6e7fc,review,warning,hpg_2026_03_report_filthy_kings_nmg_netgem_2026_03_59d6e7fc_posting,review,HPG Production,Eyecash Inc.:Filthy Kings,87.37,EUR,Various titles March 2026,2026-03-31,2026-05-31,Licensing,review_not_exportable,70,17715,HPG Production,Spizoo LLC:Raw Attack,86.49,Various titles February 2026,2026-03-31,2026-05-31,Licensing,-0.880000,40,1162,Velvet Media B.V.,SMM Inc.,Various Titles September 2020 - RFI Number 2009019,86.49,-0.880000,HPG Production,Spizoo LLC:Raw Attack,Various titles February 2026,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\netgem - Please Process\report_GROOBY NMG_Netgem_2026_03.xlsx,report_GROOBY NMG_Netgem_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_netgem,primary_source,yes,reviewed,,f6b3d91c6873af75a875d081ff670ac8f41cff7a6a583432ddeccc47cfeb4d4d,hpg_2026_03_report_grooby_nmg_netgem_2026_03_f6b3d91c,review,warning,hpg_2026_03_report_grooby_nmg_netgem_2026_03_f6b3d91c_posting,review,HPG Production,Millennium TGA Inc:Grooby,40.72,EUR,Various titles March 2026,2026-03-31,2026-05-31,Licensing,review_not_exportable,70,17718,HPG Production,Paper Street Media LLC,40.64,Various titles March 2026,2026-03-31,2026-05-31,Licensing,-0.080000,40,14663,AERONA LLC,Immoral Productions LLC,VOD February 2025,40.64,-0.080000,HPG Production,Paper Street Media LLC,Various titles March 2026,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\netgem - Please Process\report_MATURE XXX NMG_Netgem_2026_03.xlsx,report_MATURE XXX NMG_Netgem_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_netgem,primary_source,yes,reviewed,,b7844b303bea5efd19a227e728d0ef4efadc16b48f3b8e624a8763983fabbb6d,hpg_2026_03_report_mature_xxx_nmg_netgem_2026_03_b7844b30,review,warning,hpg_2026_03_report_mature_xxx_nmg_netgem_2026_03_b7844b30_posting,review,HPG Production,Steam Internet B.V.:MatureXXX,65.27,EUR,Various titles March 2026,2026-03-31,2026-05-31,Licensing,review_not_exportable,70,17708,HPG Production,Millennium TGA Inc:Grooby,64.48,Various titles February 2026,2026-03-31,2026-05-31,Licensing,-0.790000,40,7046,AERONA LLC,Alan Raz Photography:Bare Maidens,VOD June 2022,64.48,-0.790000,HPG Production,Millennium TGA Inc:Grooby,Various titles February 2026,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\netgem - Please Process\report_MYLF NMG_Netgem_2026_03.xlsx,report_MYLF NMG_Netgem_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_netgem,primary_source,yes,reviewed,,67f7e155c65ef6f351b19504aa6dbb38ace512ec21583dee96aa9c9c01ab49e1,hpg_2026_03_report_mylf_nmg_netgem_2026_03_67f7e155,review,warning,hpg_2026_03_report_mylf_nmg_netgem_2026_03_67f7e155_posting,review,HPG Production,Neptune Media LLC:MYLF,37.78,EUR,Various titles March 2026,2026-03-31,2026-05-31,Licensing,review_not_exportable,70,17726,HPG Production,Spizoo LLC:Raw Attack,38.15,Various titles March 2026,2026-03-31,2026-05-31,Licensing,0.370000,40,5289,Velvet Media B.V.,NAMGA Member LLC,Various titles November 2021 - RFI Number 2111019 - BAE,38.15,0.370000,HPG Production,Spizoo LLC:Raw Attack,Various titles March 2026,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\netgem - Please Process\report_NUBILE FILMS NMG_Netgem_2026_03.xlsx,report_NUBILE FILMS NMG_Netgem_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_netgem,primary_source,yes,reviewed,,37a6b92b48e4f21f101cbc9e9b282bdae35e28104a75f9993b1677547ed3e4b4,hpg_2026_03_report_nubile_films_nmg_netgem_2026_03_37a6b92b,review,warning,hpg_2026_03_report_nubile_films_nmg_netgem_2026_03_37a6b92b_posting,review,HPG Production,NF Media Inc:Nubile Films,9.05,EUR,Various titles March 2026,2026-03-31,2026-05-31,Licensing,review_not_exportable,70,17745,HPG Production,NF Media Inc:Nubile Films,70.49,Various titles March 2026,2026-03-31,2026-05-31,Licensing,61.440000,40,5294,Velvet Media B.V.,NMG Licensing:Pulse Distribution LLC,Various titles November 2021 - RFI Number 2111019 - Blacks on Blondes,11.13,2.080000,HPG Production,Eyecash Inc.:Filthy Kings,Various titles February 2026,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\netgem - Please Process\report_PORN PRO NMG_Netgem_2026_03.xlsx,report_PORN PRO NMG_Netgem_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_netgem,primary_source,yes,reviewed,,f384d29200437b50afe3cdbf143f1097e1251bce824cd8f187b5fe4f9fedcd59,hpg_2026_03_report_porn_pro_nmg_netgem_2026_03_f384d292,review,warning,hpg_2026_03_report_porn_pro_nmg_netgem_2026_03_f384d292_posting,review,HPG Production,AMA Multimedia LLC,42.11,EUR,Various titles March 2026,2026-03-31,2026-05-31,Licensing,review_not_exportable,90,17725,HPG Production,AMA Multimedia LLC,41.22,Various titles March 2026,2026-03-31,2026-05-31,Licensing,-0.890000,40,15998,All Media Group (AMG),Paper Street Media LLC,Various titles April 2025 - France,42.37,0.260000,HPG Production,Eyecash Inc.:Filthy Kings,Various titles November 2025,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\netgem - Please Process\report_TRUEX NMG_Netgem_2026_03.xlsx,report_TRUEX NMG_Netgem_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_netgem,primary_source,yes,reviewed,,60ff69261251e2a3ff5120eff09f3b52d64090c3863cac50ba6a23c9e42b7bb0,hpg_2026_03_report_truex_nmg_netgem_2026_03_60ff6926,review,warning,hpg_2026_03_report_truex_nmg_netgem_2026_03_60ff6926_posting,review,HPG Production,SMM Inc.:True X,3.31,EUR,Various titles March 2026 - TX,2026-03-31,2026-05-31,Licensing,review_not_exportable,70,17719,HPG Production,Eyecash Inc.:Filthy Kings,2.74,Various titles March 2026,2026-03-31,2026-05-31,Licensing,-0.570000,40,6104,All Media Group (AMG),September Enterprises:Holly Randall,Various titles September 2021 - Benelux,2.74,-0.570000,HPG Production,Eyecash Inc.:Filthy Kings,Various titles March 2026,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\proximus - Please Process\report_CRAVE NMG_Proximus_2026_03.xlsx,report_CRAVE NMG_Proximus_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_proximus,primary_source,yes,reviewed,,330d60f5a764d0248b2a126bc1eccccdea3dfda115af584c40cea93dba2594bb,hpg_2026_03_report_crave_nmg_proximus_2026_03_330d60f5,review,warning,hpg_2026_03_report_crave_nmg_proximus_2026_03_330d60f5_posting,review,HPG Production,Paper Street Media LLC,9.01,EUR,Various titles March 2026,2026-03-31,2026-05-31,Licensing,review_not_exportable,70,17718,HPG Production,Paper Street Media LLC,40.64,Various titles March 2026,2026-03-31,2026-05-31,Licensing,31.630000,40,10081,US Arcades LLC,NMG Licensing:Pulse Distribution LLC,Various titles July 2023 - Lethal Hardcore,11.13,2.120000,HPG Production,Eyecash Inc.:Filthy Kings,Various titles February 2026,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\proximus - Please Process\report_FILTHY KINGS NMG_Proximus_2026_03.xlsx,report_FILTHY KINGS NMG_Proximus_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_proximus,primary_source,yes,reviewed,,57f9a582dea23cbc9cad0c89b257385db89837b0d37a767ef244f0b61a647951,hpg_2026_03_report_filthy_kings_nmg_proximus_2026_03_57f9a582,review,warning,hpg_2026_03_report_filthy_kings_nmg_proximus_2026_03_57f9a582_posting,review,HPG Production,Eyecash Inc.:Filthy Kings,96.73,EUR,Various titles March 2026,2026-03-31,2026-05-31,Licensing,review_not_exportable,70,17698,HPG Production,Eyecash Inc.:Filthy Kings,53.95,Various titles January 2026,2026-03-31,2026-05-31,Licensing,-42.780000,40,15196,US Arcades LLC,NMG Licensing:Pulse Distribution LLC,Various titles April 2025 - Jake Cruise,93.76,-2.970000,HPG Production,Millennium TGA Inc:Grooby,Various titles December 2025,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\proximus - Please Process\report_GROOBY NMG_Proximus_2026_03.xlsx,report_GROOBY NMG_Proximus_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_proximus,primary_source,yes,reviewed,,33843910fb94e503724b6f525b8ecf8c16722e0dd66bbba5b4aa3374c88b2112,hpg_2026_03_report_grooby_nmg_proximus_2026_03_33843910,review,warning,hpg_2026_03_report_grooby_nmg_proximus_2026_03_33843910_posting,review,HPG Production,Millennium TGA Inc:Grooby,43.96,EUR,Various titles March 2026,2026-03-31,2026-05-31,Licensing,review_not_exportable,70,17707,HPG Production,Neptune Media LLC:MYLF,44.48,Various titles January 2026,2026-03-31,2026-05-31,Licensing,0.520000,40,3319,KNPB Media BV (DVDErotik),September Enterprises:Holly Randall,VOD May 2021,44.48,0.520000,HPG Production,Neptune Media LLC:MYLF,Various titles January 2026,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\proximus - Please Process\report_MATURE XXX NMG_Proximus_2026_03.xlsx,report_MATURE XXX NMG_Proximus_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_proximus,primary_source,yes,reviewed,,9c5b2ada4cc601dab6fa3770510f83aa54744979cfec5c43b60815c9c1ee31d8,hpg_2026_03_report_mature_xxx_nmg_proximus_2026_03_9c5b2ada,review,warning,hpg_2026_03_report_mature_xxx_nmg_proximus_2026_03_9c5b2ada_posting,review,HPG Production,Steam Internet B.V.:MatureXXX,232.74,EUR,Various titles March 2026,2026-03-31,2026-05-31,Licensing,review_not_exportable,70,17700,HPG Production,Steam Internet B.V.:MatureXXX,267.32,Various titles January 2026,2026-03-31,2026-05-31,Licensing,34.580000,40,10121,AERONA LLC,Oktogon Media Inc.:Love Her Feet,VOD July 2023,247.04,14.300000,HPG Production,Paper Street Media LLC,Various titles February 2026,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\proximus - Please Process\report_MYLF NMG_Proximus_2026_03.xlsx,report_MYLF NMG_Proximus_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_proximus,primary_source,yes,reviewed,,2d4cca5ce240cd64c1671186f1fad7d6b98b63f19304d779eb90f413de4246fc,hpg_2026_03_report_mylf_nmg_proximus_2026_03_2d4cca5c,review,warning,hpg_2026_03_report_mylf_nmg_proximus_2026_03_2d4cca5c_posting,review,HPG Production,Neptune Media LLC:MYLF,164.25,EUR,Various titles March 2026,2026-03-31,2026-05-31,Licensing,review_not_exportable,70,17744,HPG Production,Neptune Media LLC:MYLF,202.03,Various titles March 2026,2026-03-31,2026-05-31,Licensing,37.780000,40,,,,,162.82,-1.430000,HPG Production,NF Media Inc:Nubile Films,Various titles January 2026,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\proximus - Please Process\report_NUBILE FILMS NMG_Proximus_2026_03.xlsx,report_NUBILE FILMS NMG_Proximus_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_proximus,primary_source,yes,reviewed,,a8f9e7846b28c69846ac43bd32222f4a3eace7b30140422dbcac0ada0f608146,hpg_2026_03_report_nubile_films_nmg_proximus_2026_03_a8f9e784,review,warning,hpg_2026_03_report_nubile_films_nmg_proximus_2026_03_a8f9e784_posting,review,HPG Production,NF Media Inc:Nubile Films,61.44,EUR,Various titles March 2026,2026-03-31,2026-05-31,Licensing,review_not_exportable,70,17745,HPG Production,NF Media Inc:Nubile Films,70.49,Various titles March 2026,2026-03-31,2026-05-31,Licensing,9.050000,40,17971,KNPB Media BV (DVDErotik),Oktogon Media Inc.:Love Her Feet,VOD April 2026,61.6,0.160000,HPG Production,NuVision Media LLC:Pornstar Platinum,Various titles December 2025,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\proximus - Please Process\report_PORNSTAR PLATINIUM NMG_Proximus_2026_03.xlsx,report_PORNSTAR PLATINIUM NMG_Proximus_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_proximus,primary_source,yes,reviewed,,843c607247c1a959e26c3aacfc4c133ad542b7f8eb3e73eca4ebd18e1aa65bed,hpg_2026_03_report_pornstar_platinium_nmg_proximus_2026_03_843c6072,review,warning,hpg_2026_03_report_pornstar_platinium_nmg_proximus_2026_03_843c6072_posting,review,HPG Production,NuVision Media LLC:Pornstar Platinum,26.66,EUR,Various titles March 2026,2026-03-31,2026-05-31,Licensing,review_not_exportable,120,17748,HPG Production,NuVision Media LLC:Pornstar Platinum,26.66,Various titles March 2026,2026-03-31,2026-05-31,Licensing,0.000000,41,17748,HPG Production,NuVision Media LLC:Pornstar Platinum,Various titles March 2026,26.66,0.000000,HPG Production,NuVision Media LLC:Pornstar Platinum,Various titles March 2026,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\proximus - Please Process\report_PURE PASSION NMG_Proximus_2026_03.xlsx,report_PURE PASSION NMG_Proximus_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_proximus,primary_source,yes,reviewed,,2f5aaae5240f0b5c6da54f2c6c9c63bfcd731438c02a4ff3792b4316fb894dbc,hpg_2026_03_report_pure_passion_nmg_proximus_2026_03_2f5aaae5,review,warning,hpg_2026_03_report_pure_passion_nmg_proximus_2026_03_2f5aaae5_posting,review,HPG Production,AMA Multimedia LLC,40.96,EUR,Various titles March 2026,2026-03-31,2026-05-31,Licensing,review_not_exportable,90,17725,HPG Production,AMA Multimedia LLC,41.22,Various titles March 2026,2026-03-31,2026-05-31,Licensing,0.260000,40,9634,US Arcades LLC,NuVision Media LLC:TransErotica,Various titles May 2023,41.22,0.260000,HPG Production,AMA Multimedia LLC,Various titles March 2026,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\proximus - Please Process\report_RAW ATTACK NMG_Proximus_2026_03.xlsx,report_RAW ATTACK NMG_Proximus_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_proximus,primary_source,yes,reviewed,,4d3c5bbe1d4e5973d87abd14fc5e8f5fb1e44f1fa8eca809a5373c9507ff09da,hpg_2026_03_report_raw_attack_nmg_proximus_2026_03_4d3c5bbe,review,warning,hpg_2026_03_report_raw_attack_nmg_proximus_2026_03_4d3c5bbe_posting,review,HPG Production,Spizoo LLC:Raw Attack,43.07,EUR,Various titles March 2026,2026-03-31,2026-05-31,Licensing,review_not_exportable,120,17749,HPG Production,Spizoo LLC:Raw Attack,43.07,Various titles March 2026,2026-03-31,2026-05-31,Licensing,0.000000,40,17749,HPG Production,Spizoo LLC:Raw Attack,Various titles March 2026,43.07,0.000000,HPG Production,Spizoo LLC:Raw Attack,Various titles March 2026,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\proximus - Please Process\report_TEAM SKEET NMG_Proximus_2026_03.xlsx,report_TEAM SKEET NMG_Proximus_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_proximus,primary_source,yes,reviewed,,349938a38a569ca4968b7e728a6146a308c146f38438b4725e063eb69d421e56,hpg_2026_03_report_team_skeet_nmg_proximus_2026_03_349938a3,review,warning,hpg_2026_03_report_team_skeet_nmg_proximus_2026_03_349938a3_posting,review,HPG Production,Paper Street Media LLC,58.42,EUR,Various titles March 2026,2026-03-31,2026-05-31,Licensing,review_not_exportable,70,17740,HPG Production,Paper Street Media LLC,69.35,Various titles March 2026,2026-03-31,2026-05-31,Licensing,10.930000,40,14521,Velvet Media B.V.,BLT Innovations LLC:NSFW Films,Various titles February 2025 - RFI Number 2501019,61.6,3.180000,HPG Production,NuVision Media LLC:Pornstar Platinum,Various titles December 2025,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\HPG - Licensing - Google Drive\March 2026 last quarter reports\03-2026\proximus - Please Process\report_TRUEX NMG_Proximus_2026_03.xlsx,report_TRUEX NMG_Proximus_2026_03.xlsx,hpg,HPG Production,2026-03,xlsx_hpg_proximus,primary_source,yes,reviewed,,c6b079c27a5ea3ca56b86635af085b468f1aa8a1dc986969d7a820d2e1de2fd8,hpg_2026_03_report_truex_nmg_proximus_2026_03_c6b079c2,review,warning,hpg_2026_03_report_truex_nmg_proximus_2026_03_c6b079c2_posting,review,HPG Production,SMM Inc.:True X,87.55,EUR,Various titles March 2026 - TX,2026-03-31,2026-05-31,Licensing,review_not_exportable,70,17747,HPG Production,SMM Inc.:True X,90.86,Various titles March 2026 - TX,2026-03-31,2026-05-31,Licensing,3.310000,40,3059,Bell Canada,Linked Ventures AG:LetsDoeIt,Various Titles April 2021,86.49,-1.060000,HPG Production,Spizoo LLC:Raw Attack,Various titles February 2026,Parser routed this report/posting to review; it should not export until approved.
